,category,description,link,id,updated_at,price,type,name,created_at
837,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP7750 - 43"" 4K UHD Smart Frameless LED TV - Black 2022KSh 58,499KSh 97,00040%offers from",https://www.jumia.co.ke/43up7750-43-4k-uhd-smart-frameless-led-tv-black-2022-lg-mpg603453.html,d3f97c2d-eaa3-49dc-84c9-02ca01226987,2023-10-24T14:50:55,"KSh 58,499",lg+tv+43,"LG 43UP7750 - 43"" 4K UHD Smart Frameless LED TV - Black 2022",2023-10-24T14:50:55
838,Home & Office/Home & Kitchen/Kitchen & Dining/Cutlery & Knife Accessories/Cutting Boards,"Generic Circular , Pizza Plate Chopping Board WoodenKSh 1,350",https://www.jumia.co.ke/generic-circular-pizza-plate-chopping-board-wooden-142604233.html,d417f9d5-c8fc-44b9-a3b4-195fcf81407e,2023-10-22T13:56:42,"KSh 1,350",knives,Generic Circular ,2023-10-22T13:56:42
839,Home & Office/Tools & Home Improvement/Lighting & Ceiling Fans/Outdoor Lighting/Flood & Security Lights,"Solar Light Dummy Solar Light Motion Sensor Security Dummy CameraKSh 999KSh 1,80045%4.2 out of 5(26)",https://www.jumia.co.ke/solar-light-dummy-solar-light-motion-sensor-security-dummy-camera-100410966.html,d463cc30-5493-47c6-81a4-19559850d8f6,2023-10-22T13:54:06,KSh 999,lamps,Solar Light Dummy Solar Light Motion Sensor Security Dummy Camera,2023-10-22T13:54:06
840,Home & Office/Home & Kitchen/Lighting & Ceiling Fans/Lamps & Lighting/Table Lamps,"Shipped from abroadGeneric Rechargeable Led Desk Lamp Portable USB  & Plug-in 360°KSh 781KSh 1,25038%2.5 out of 5(2)",https://www.jumia.co.ke/generic-rechargeable-led-desk-lamp-portable-usb-plug-in-360-115572605.html,d4c6c31a-5213-4488-b841-2bf1bdc4e4ae,2023-10-24T17:55:38,KSh 781,lamps,Generic Rechargeable Led Desk Lamp Portable USB  & Plug-in 360°,2023-10-24T17:55:38
841,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370PVAKSh 48,000KSh 55,00013%offers from",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6370pva-lg-mpg603485.html,d4d243bf-05db-4b68-85f8-1d5b7bf823f7,2023-10-24T14:50:56,"KSh 48,000",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T14:50:56
842,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370PVBKSh 46,000KSh 59,00022%",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6370pvb-lg-mpg603484.html,d4dfb8d5-abd1-4c90-8c45-df36251f135f,2023-10-24T15:13:03,"KSh 46,000",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T15:13:03
843,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ- 43UQ75006KSh 56,000KSh 68,00018%offers from",https://www.jumia.co.ke/43-4k-uhd-tv-hdr-webos-smart-ai-thinq-43uq75006-lg-mpg1290971.html,d4e318e2-cda6-43b7-a859-5ae002e3e677,2023-10-24T14:54:35,"KSh 56,000",lg+tv+43,LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ- 43UQ75006,2023-10-24T14:54:35
844,Home & Office/Home & Kitchen/Home Decor/Home Fragrance/Light Bulb Rings,Generic 10 Inch Desktop 3 Light Mode LED Live Streaming HolderKSh 600KSh 68012%4.1 out of 5(13),https://www.jumia.co.ke/generic-10-inch-desktop-3-light-mode-led-live-streaming-holder-90834599.html,d53e1abc-b301-49f6-954a-b7cdbb9d3b5f,2023-10-24T17:55:39,KSh 600,lamps,Generic 10 Inch Desktop 3 Light Mode LED Live Streaming Holder,2023-10-24T17:55:39
845,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K ULTRA HD SMART TV, NETFLIX, MAGIC REMOTE 43UP75KSh 59,000KSh 68,00013%offers from",https://www.jumia.co.ke/43-4k-ultra-hd-smart-tv-netflix-magic-remote-43up75-lg-mpg351796.html,d5ae06ea-66bb-41ac-8569-51df15b92937,2023-10-23T20:51:33,"KSh 59,000",lg+tv+43,LG 43'' 4K ULTRA HD SMART TV,2023-10-23T20:51:33
846,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” 4K UHD LATEST SMART TV 4K HDR-43UP7750KSh 52,999KSh 65,00018%",https://www.jumia.co.ke/lg-43-4k-uhd-latest-smart-tv-4k-hdr-43up7750-152364526.html,d5dc61c7-3715-4809-a5a9-a8406f5513ee,2023-10-24T14:54:35,"KSh 52,999",lg+tv+43,LG 43” 4K UHD LATEST SMART TV 4K HDR-43UP7750,2023-10-24T14:54:35
847,Home & Office/Home & Furniture/Lighting/Lighting Bulbs & Component/Lighting Bulb/Specialty Bulb,"Kamisafe KM-7629U Rechargeable LED Emergency LampKSh 1,385KSh 1,70019%offers from4.6 out of 5(15)",https://www.jumia.co.ke/km-7629u-rechargeable-led-emergency-lamp-kamisafe-mpg601544.html,d5f4c203-2fd8-455d-b846-ec1c50570b4a,2023-10-22T13:53:02,"KSh 1,385",bulbs,Kamisafe KM-7629U Rechargeable LED Emergency Lamp,2023-10-22T13:53:02
848,Home & Office/Home & Kitchen/Lighting & Ceiling Fans/Lamps & Lighting/Table Lamps,"Generic Acrylic Bedside Table LampKSh 2,500KSh 4,00038%2 out of 5(1)",https://www.jumia.co.ke/generic-acrylic-bedside-table-lamp-67689285.html,d6309a54-b292-4f9e-ab7b-5a32473ad1db,2023-10-24T17:55:39,"KSh 2,500",lamps,Generic Acrylic Bedside Table Lamp,2023-10-24T17:55:39
849,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370KSh 48,000KSh 55,00013%offers from",https://www.jumia.co.ke/43-full-hd-smart-tv-netflixyoutubehdr-43lm5772-lg-mpg957437.html,d684fabc-ec10-41d0-872a-186a6654f1c1,2023-10-24T15:30:01,"KSh 48,000",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T15:30:01
850,Electronics/Television & Video/Televisions/Smart TVs,"LG 43-inch FHD Smart AI TV 43LM6370 Black 2022KSh 42,999KSh 69,00038%offers from",https://www.jumia.co.ke/43-inch-fhd-smart-ai-tv-43lm6370-black-2022-lg-mpg603475.html,d6aa0597-1dd6-4655-a190-47913ebdf38d,2023-10-24T15:30:00,"KSh 42,999",lg+tv+43,LG 43-inch FHD Smart AI TV 43LM6370 Black 2022,2023-10-24T15:30:00
851,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,"Shipped from abroadSamsung Galaxy A51 5G - Prism Cube White - 128GB HDD- 6GB RAMKSh 29,600",https://www.jumia.co.ke/samsung-galaxy-a51-5g-prism-cube-white-128gb-hdd-6gb-ram-160115137.html,d6b7f456-c90d-4c71-9955-8c75bdeb4e8b,2023-10-23T20:47:14,"KSh 29,600",Samsung+Galaxy+A51,Samsung Galaxy A51 5G - Prism Cube White - 128GB HDD- 6GB RAM,2023-10-23T20:47:14
852,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP75006 - 43"" 4K UHD Smart Frameless LED TV - Black 2023KSh 54,899KSh 70,00022%",https://www.jumia.co.ke/lg-43up75006-43-4k-uhd-smart-frameless-led-tv-black-2023-70294236.html,d70ac057-a33e-4b17-b336-5156f1d35fcd,2023-10-24T17:43:58,"KSh 54,899",lg+tv+43,"LG 43UP75006 - 43"" 4K UHD Smart Frameless LED TV - Black 2023",2023-10-24T17:43:58
853,"Grocery/Food Cupboard/Margarine, Jams, Honey & Spreads/Honey",Non-ReturnableOfficial StoreGreenforest Greenforest Pure Honey Squeeze Bottle - 500gKSh 375KSh 44115%3.8 out of 5(4),https://www.jumia.co.ke/greenforest-greenforest-pure-honey-squeeze-bottle-500g-58522946.html,d83d8016-adb0-476b-857a-bd2273d13904,2023-10-24T21:39:42,KSh 375,honey,Greenforest Greenforest Pure Honey Squeeze Bottle - 500g,2023-10-24T21:39:42
854,"Grocery/Food Cupboard/Margarine, Jams, Honey & Spreads/Honey",Non-ReturnableOfficial StorePure Mountain Wild Flower HoneyKSh 750,https://www.jumia.co.ke/pure-mountain-wild-flower-honey-95936422.html,d90366d3-3fc9-483c-ba4e-638d3c79fd42,2023-10-24T21:39:43,KSh 750,honey,Pure Mountain Wild Flower Honey,2023-10-24T21:39:43
855,Electronics/Television & Video/Televisions/Smart TVs,"LG 43"" 43UQ8000 LED TV - UHD, SMART, ThinQ 2022-FRAMELESSKSh 53,999KSh 68,00021%offers from",https://www.jumia.co.ke/43-43uq8000-led-tv-uhd-smart-thinq-2022-frameless-lg-mpg1290973.html,d98baedc-b3d3-4d0c-b76f-3dc5c0c99417,2023-10-24T14:55:51,"KSh 53,999",lg+tv+43,"LG 43"" 43UQ8000 LED TV - UHD",2023-10-24T14:55:51
856,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP75006 - 43"" 4K UHD Smart Frameless LED TV - Black 2023KSh 54,899KSh 70,00022%",https://www.jumia.co.ke/lg-43up75006-43-4k-uhd-smart-frameless-led-tv-black-2023-70294236.html,d9b4fd5e-e835-4ce0-a831-323620a93058,2023-10-24T15:28:28,"KSh 54,899",lg+tv+43,"LG 43UP75006 - 43"" 4K UHD Smart Frameless LED TV - Black 2023",2023-10-24T15:28:28
857,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2022 Local WarrantyKSh 57,699KSh 97,00041%offers from2 out of 5(1)",https://www.jumia.co.ke/43-43up7550-uhd-4k-tv-hdr-webos-smart-ai-thinq-2022-local-warranty-lg-mpg603489.html,d9fead23-90a8-4915-b019-7062593b85be,2023-10-24T15:11:23,"KSh 57,699",lg+tv+43,LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2022 Local Warranty,2023-10-24T15:11:23
858,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370PVAKSh 44,899KSh 57,00021%",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6370pva-lg-mpg957438.html,da232dcb-6210-4231-aa26-406a43ff5d62,2023-10-24T15:28:27,"KSh 44,899",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T15:28:27
859,Home & Office/Home & Kitchen/Lighting & Ceiling Fans/Lamps & Lighting/Table Lamps,"Generic Rose Shaped Led Lamp With Touch Control, Indoor Decorative LightingKSh 1,190KSh 2,20046%3.5 out of 5(2)",https://www.jumia.co.ke/generic-rose-shaped-led-lamp-with-touch-control-indoor-decorative-lighting-152070054.html,da6845f9-5450-4199-b0b6-433bde158339,2023-10-22T13:54:04,"KSh 1,190",lamps,Generic Rose Shaped Led Lamp With Touch Control,2023-10-22T13:54:04
860,Electronics/Television & Video/Televisions/Smart TVs,"LG 43"" 43UQ8000 LED TV - UHD, SMART, ThinQ 2022-FRAMELESSKSh 53,999KSh 68,00021%offers from",https://www.jumia.co.ke/43-43uq8000-led-tv-uhd-smart-thinq-2022-frameless-lg-mpg1290973.html,daa2137a-6d88-4d6e-9ef6-6d375f2dd6d1,2023-10-24T14:52:05,"KSh 53,999",lg+tv+43,"LG 43"" 43UQ8000 LED TV - UHD",2023-10-24T14:52:05
861,Home & Office/Home & Kitchen/Lighting & Ceiling Fans/Lamps & Lighting/Table Lamps,"Generic Rose Diamond Table Lamp 16 ColersKSh 1,550KSh 1,85016%4.6 out of 5(10)",https://www.jumia.co.ke/generic-rose-diamond-table-lamp-16-colers-115568901.html,daa3d022-194b-4df0-87a8-4dd2381d4628,2023-10-24T17:55:39,"KSh 1,550",lamps,Generic Rose Diamond Table Lamp 16 Colers,2023-10-24T17:55:39
862,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,"Huawei Nova Y61, 6.52"", 128GB + 64GB RAM (Dual SIM), 5000mAh, Sapphire BlueKSh 25,699",https://www.jumia.co.ke/huawei-nova-y61-6.52-128gb-64gb-ram-dual-sim-5000mah-sapphireblue-161855891.html,dab5f1f7-1a2d-4e28-a63b-ee1df128b6a0,2023-10-22T14:23:03,"KSh 25,699",huawei+y6,Huawei Nova Y61,2023-10-22T14:23:03
863,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' FULL HD SMART TV, ACTIVE HDR, NETFLIX, CHROMECASTKSh 42,199KSh 60,00030%offers from",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6300pvb-lg-mpg603483.html,dad9703b-5c2d-4859-bc93-e9b1fd4e85b0,2023-10-24T15:30:00,"KSh 42,199",lg+tv+43,LG 43'' FULL HD SMART TV,2023-10-24T15:30:00
864,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVG  - 2021KSh 58,000KSh 68,00015%",https://www.jumia.co.ke/lg-43-4k-uhd-frameless-tv-hdr-webos-smart-ai-thinq-43up7550pvg-2021-67964082.html,daec7290-89e2-4d96-b4b4-f69f0f7ed635,2023-10-24T14:51:37,"KSh 58,000",lg+tv+43,LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVG  - 2021,2023-10-24T14:51:37
865,Home & Office/Home & Kitchen/Kitchen & Dining/Cutlery & Knife Accessories/Knife Sets/Knife Block Sets,"Generic 7pc Knife Set +chopping Board/chopping Board/knifeKSh 1,899KSh 3,50046%4.3 out of 5(16)",https://www.jumia.co.ke/generic-7pc-knife-set-chopping-boardchopping-boardknife-115558206.html,daf332a4-5254-4f22-b588-a17fee3211b1,2023-10-24T17:58:12,"KSh 1,899",knifes,Generic 7pc Knife Set +chopping Board/chopping Board/knife,2023-10-24T17:58:12
866,Home & Office/Home & Kitchen/Lighting & Ceiling Fans/Lamps & Lighting/Table Lamps,"Shipped from abroadGeneric 32meters 300pcs LED Solar String Lamp Fairy Lights Wedding Party Christmas MulticolorKSh 2,950KSh 5,89950%",https://www.jumia.co.ke/generic-32meters-300pcs-led-solar-string-lamp-fairy-lights-wedding-party-christmas-multicolor-158701715.html,db664425-f72c-4756-b360-cc8c4ec71756,2023-10-22T13:54:06,"KSh 2,950",lamps,Generic 32meters 300pcs LED Solar String Lamp Fairy Lights Wedding Party Christmas Multicolor,2023-10-22T13:54:06
867,Electronics/Television & Video/Televisions/Smart TVs,"LG 43"" 4K 2022 LATEST MODEL,ALEXA VOICE CONTROL,MAGIC REMOTE,NETFLIX-43UQ80006KSh 60,000KSh 72,00017%",https://www.jumia.co.ke/lg-43-4k-2022-latest-modelalexa-voice-controlmagic-remotenetflix-43uq80006-160578427.html,db7fb80b-1cd1-40ef-9e39-f47ba17ba464,2023-10-24T17:41:33,"KSh 60,000",lg+tv+43,"LG 43"" 4K 2022 LATEST MODEL",2023-10-24T17:41:33
868,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” 4K ULTRA HD SMART TV, MAGIC REMOTE, NETFLIX 43UN73KSh 49,500KSh 60,00018%offers from",https://www.jumia.co.ke/43-4k-ultra-hd-smart-tv-magic-remote-netflix-43un73-lg-mpg1290970.html,dc1bdff0-bb0b-4ef9-aa6b-6b9b24fc7440,2023-10-24T15:11:24,"KSh 49,500",lg+tv+43,LG 43” 4K ULTRA HD SMART TV,2023-10-24T15:11:24
869,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ 43UP7550PVG  - 2021 NEW MODELKSh 58,999KSh 68,00013%",https://www.jumia.co.ke/lg-43-4k-uhd-tv-hdr-webos-smart-ai-thinq-43up7550pvg-2021-new-model-67964099.html,dc53c55f-3597-4932-87cf-1b59966ab249,2023-10-24T14:50:56,"KSh 58,999",lg+tv+43,LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ 43UP7550PVG  - 2021 NEW MODEL,2023-10-24T14:50:56
870,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,"Shipped from abroadHuawei Y6(2019) 4GB RAM/64GB ROM Smartphone-BlackKSh 14,998KSh 19,09621%4 out of 5(1)",https://www.jumia.co.ke/huawei-y62019-4gb-ram64gb-rom-smartphone-black-152064848.html,dceebc3d-4223-4f2b-a05f-18954838a148,2023-10-22T14:23:02,"KSh 14,998",huawei+y6,Huawei Y6(2019) 4GB RAM/64GB ROM Smartphone-Black,2023-10-22T14:23:02
871,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2022 Local WarrantyKSh 61,000KSh 87,00030%",https://www.jumia.co.ke/lg-43-43up7550-uhd-4k-tv-hdr-webos-smart-ai-thinq-2022-local-warranty-61015023.html,dd1cbea9-28ae-4c31-85db-c49de603667b,2023-10-24T17:43:58,"KSh 61,000",lg+tv+43,LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2022 Local Warranty,2023-10-24T17:43:58
872,Home & Office/Home & Kitchen/Lighting & Ceiling Fans/Lamps & Lighting/Table Lamps,"Shipped from abroadGeneric 7 Colors LED Crystal Table Lamp Rose Light Projection Lamp LED Atmosphere Bedroom Bedside USB Touch Night LightKSh 1,167KSh 2,20747%3 out of 5(1)",https://www.jumia.co.ke/generic-7-colors-led-crystal-table-lamp-rose-light-projection-lamp-led-atmosphere-bedroom-bedside-usb-touch-night-light-119321092.html,dd4ab00a-5be3-45d7-85f2-79307479abcc,2023-10-24T17:55:39,"KSh 1,167",lamps,Generic 7 Colors LED Crystal Table Lamp Rose Light Projection Lamp LED Atmosphere Bedroom Bedside USB Touch Night Light,2023-10-24T17:55:39
873,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2022 Local WarrantyKSh 61,000KSh 87,00030%",https://www.jumia.co.ke/lg-43-43up7550-uhd-4k-tv-hdr-webos-smart-ai-thinq-2022-local-warranty-61015023.html,dd56ac64-3dc3-48e2-9bf6-9576536b235a,2023-10-24T15:28:28,"KSh 61,000",lg+tv+43,LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2022 Local Warranty,2023-10-24T15:28:28
874,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K ULTRA HD SMART TV, NETFLIX, MAGIC REMOTE 43UP75KSh 59,000KSh 68,00013%offers from",https://www.jumia.co.ke/43-4k-ultra-hd-smart-tv-netflix-magic-remote-43up75-lg-mpg351796.html,dd7963c8-b480-49cc-857f-c5c99e30e4b9,2023-10-24T17:41:33,"KSh 59,000",lg+tv+43,LG 43'' 4K ULTRA HD SMART TV,2023-10-24T17:41:33
875,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370PVAKSh 42,800KSh 52,99519%5 out of 5(1)",https://www.jumia.co.ke/lg-43-full-hd-smart-tv-netflix-youtube-43lm6370pva-55568784.html,dd79c937-e4d2-4f9f-84c4-9ca74a3a3f51,2023-10-24T14:55:52,"KSh 42,800",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T14:55:52
876,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” 4K UHD LATEST SMART TV 4K HDR-43UP7750KSh 52,999KSh 65,00018%",https://www.jumia.co.ke/lg-43-4k-uhd-latest-smart-tv-4k-hdr-43up7750-152364526.html,ddfbab5d-bcb5-48dd-8655-d79f3c5cc40a,2023-10-23T20:51:33,"KSh 52,999",lg+tv+43,LG 43” 4K UHD LATEST SMART TV 4K HDR-43UP7750,2023-10-23T20:51:33
877,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP7750 - 43"" 4K UHD Smart Frameless LED TV - Black 2022KSh 65,000",https://www.jumia.co.ke/lg-43up7750-43-4k-uhd-smart-frameless-led-tv-black-2022-121945437.html,ddfec118-0abe-4441-8561-b353fdd761e7,2023-10-24T15:11:23,"KSh 65,000",lg+tv+43,"LG 43UP7750 - 43"" 4K UHD Smart Frameless LED TV - Black 2022",2023-10-24T15:11:23
878,Home & Office/Home & Furniture/Lighting/Lighting Bulbs & Component/Lighting Bulb/Specialty Bulb,"Kamisafe Rechargeable LED Emergency Lamp &  RadioKSh 1,449KSh 1,70015%offers from4.6 out of 5(84)",https://www.jumia.co.ke/rechargeable-led-emergency-lamp-radio-kamisafe-mpg601565.html,de259484-f6c0-49f8-8c0d-c05539ac202a,2023-10-24T21:38:19,"KSh 1,449",bulbs,Kamisafe Rechargeable LED Emergency Lamp &  Radio,2023-10-24T21:38:19
879,Home & Office/Home & Kitchen/Kitchen & Dining/Cutlery & Knife Accessories/Knife Sets/Knife Block Sets,"UNIQUE Stainless Steel Knife SetKSh 3,999KSh 4,49911%",https://www.jumia.co.ke/unique-stainless-steel-knife-set-115587608.html,de4d3c0e-4d99-4643-89ec-9f6a26d2a39a,2023-10-22T13:56:42,"KSh 3,999",knives,UNIQUE Stainless Steel Knife Set,2023-10-22T13:56:42
880,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,"Huawei Nova Y61, 6.52"", 128GB + 4GB, Dual SIM, 50MP, 5000mAh - ,+ ALL GIFTS//CLY//KSh 25,498KSh 30,00015%",https://www.jumia.co.ke/huawei-nova-y61-6.52-128gb-4gb-dual-sim-50mp-5000mah-all-giftscly-146206629.html,dea37bca-bf26-4e78-8a1d-7e18136fff52,2023-10-22T14:15:25,"KSh 25,498",huawei+y6,Huawei Nova Y61,2023-10-22T14:15:25
881,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP7750 - 43"" 4K UHD Smart Frameless LED TV - Black 2022KSh 58,499KSh 97,00040%offers from",https://www.jumia.co.ke/43up7750-43-4k-uhd-smart-frameless-led-tv-black-2022-lg-mpg603453.html,def89bb7-a86e-4c67-8688-e7e7c9873243,2023-10-24T15:30:00,"KSh 58,499",lg+tv+43,"LG 43UP7750 - 43"" 4K UHD Smart Frameless LED TV - Black 2022",2023-10-24T15:30:00
882,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVG  - 2021KSh 58,000KSh 68,00015%",https://www.jumia.co.ke/lg-43-4k-uhd-frameless-tv-hdr-webos-smart-ai-thinq-43up7550pvg-2021-67964082.html,df0109fd-8a24-449a-bcde-4b021c29bf28,2023-10-24T14:54:34,"KSh 58,000",lg+tv+43,LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVG  - 2021,2023-10-24T14:54:34
883,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVG  - 2021KSh 58,000KSh 68,00015%",https://www.jumia.co.ke/lg-43-4k-uhd-frameless-tv-hdr-webos-smart-ai-thinq-43up7550pvg-2021-67964082.html,df5cfacc-312b-49a5-9b2c-0fad4eed0ed5,2023-10-24T17:41:33,"KSh 58,000",lg+tv+43,LG 43'' 4K UHD FRAMELESS TV HDR WebOS Smart AI ThinQ 43UP7550PVG  - 2021,2023-10-24T17:41:33
884,Electronics/Television & Video/Televisions/Smart TVs,"LG 43"" 43UQ8000 LED TV - UHD, SMART, ThinQ 2022-FRAMELESSKSh 53,999KSh 68,00021%offers from",https://www.jumia.co.ke/43-43uq8000-led-tv-uhd-smart-thinq-2022-frameless-lg-mpg1290973.html,df69effe-7e93-420d-a6b5-2b2af9f09587,2023-10-24T15:28:28,"KSh 53,999",lg+tv+43,"LG 43"" 43UQ8000 LED TV - UHD",2023-10-24T15:28:28
885,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370PVAKSh 44,899KSh 57,00021%",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6370pva-lg-mpg957438.html,df834f04-858a-4c7c-b514-aa9edd87413e,2023-10-24T17:41:32,"KSh 44,899",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T17:41:32
886,Home & Office/Home & Furniture/Lighting/Lighting Bulbs & Component/Lighting Bulb/Specialty Bulb,"Kamisafe Radio & Rechargeable LED LampKSh 1,440KSh 1,70015%offers from4.5 out of 5(17)",https://www.jumia.co.ke/radio-rechargeable-led-lamp-kamisafe-mpg791918.html,e084f173-7fe1-482c-a1b5-c7061193859e,2023-10-24T21:38:19,"KSh 1,440",bulbs,Kamisafe Radio & Rechargeable LED Lamp,2023-10-24T21:38:19
887,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' FULL HD SMART TV, ACTIVE HDR, NETFLIX, CHROMECAST 43LM6300PVBKSh 47,990KSh 58,00017%",https://www.jumia.co.ke/lg-43-full-hd-smart-tv-active-hdr-netflix-chromecast-43lm6300pvb-67964060.html,e0de8574-acae-4ee3-8d0b-80b6cd6e6102,2023-10-24T15:13:04,"KSh 47,990",lg+tv+43,LG 43'' FULL HD SMART TV,2023-10-24T15:13:04
888,Computing/Computer Accessories/USB Gadgets/USB Lamps,Afrilighting LED Rechargeable Bulb With USB - 20 WKSh 4601 out of 5(2),https://www.jumia.co.ke/afrilighting-led-rechargeable-bulb-with-usb-20-w-134623288.html,e11b03da-e5f8-4516-997a-41fd87e250c9,2023-10-22T13:49:55,KSh 460,bulbs,Afrilighting LED Rechargeable Bulb With USB - 20 W,2023-10-22T13:49:55
889,Computing/Computer Accessories/USB Gadgets/USB Lamps,"Dp Light LED Rechargeable Lamp Bulb With USB - 2 PcsKSh 870 - KSh 1,6004.2 out of 5(6)",https://www.jumia.co.ke/dp-light-led-rechargeable-lamp-bulb-with-usb-2-pcs-123210891.html,e1552f3f-1b6e-4f59-b71d-f6accaed03b9,2023-10-22T13:53:02,"KSh 870 - KSh 1,600",bulbs,Dp Light LED Rechargeable Lamp Bulb With USB - 2 Pcs,2023-10-22T13:53:02
890,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP7750 - 43"" 4K UHD Smart LED TV - Black 2022KSh 55,899KSh 97,00042%",https://www.jumia.co.ke/lg-43up7750-43-4k-uhd-smart-led-tv-black-2022-61876705.html,e19d6c8a-011a-43d2-84ce-b52466c757f1,2023-10-24T15:28:27,"KSh 55,899",lg+tv+43,"LG 43UP7750 - 43"" 4K UHD Smart LED TV - Black 2022",2023-10-24T15:28:27
891,Electronics/Television & Video/Televisions/Smart TVs,"LG 43LM6370PVA 43'' Smart LM6370 Series Full HDR Smart LED TVKSh 45,000KSh 56,00020%",https://www.jumia.co.ke/43lm6370pva-43-smart-lm6370-series-full-hdr-smart-led-tv-lg-mpg437216.html,e1b46e02-26a6-4aa5-a5eb-eb36b04fa01f,2023-10-24T17:43:58,"KSh 45,000",lg+tv+43,LG 43LM6370PVA 43'' Smart LM6370 Series Full HDR Smart LED TV,2023-10-24T17:43:58
892,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP75006 - 43"" 4K UHD Smart Frameless LED TV - Black 2023KSh 54,899KSh 70,00022%",https://www.jumia.co.ke/lg-43up75006-43-4k-uhd-smart-frameless-led-tv-black-2023-70294236.html,e2c00d04-7612-4995-931d-ca53aaab0bc1,2023-10-24T14:55:51,"KSh 54,899",lg+tv+43,"LG 43UP75006 - 43"" 4K UHD Smart Frameless LED TV - Black 2023",2023-10-24T14:55:51
